Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"43953","1","2019-01-14 08:13:08","2","181","<machine-learning>","2",""
"43954","1","2019-01-14 08:22:02","0","750","<keras><tensorflow>","1",""
"43955","2","2019-01-14 09:30:32","0","","","",""
"43956","2","2019-01-14 09:42:10","1","","","",""
"43959","2","2019-01-14 10:30:23","1","","","",""
"43960","2","2019-01-14 10:33:30","1","","","",""
"43962","2","2019-01-14 11:36:46","0","","","",""
"43963","1","2019-01-14 11:40:59","2","68","<ensemble>","1",""
"43966","1","2019-01-14 12:55:14","1","48","<machine-learning><deep-learning><xgboost>","0","1"
"43968","2","2019-01-14 13:29:44","1","","","",""
"43969","2","2019-01-14 13:32:53","1","","","",""
"43972","1","2019-01-14 13:58:22","5","1886","<neural-network><feature-selection><feature-scaling><classifier>","1","1"
"43975","1","2019-01-14 14:45:29","1","169","<machine-learning><databases>","1",""
"43977","1","2019-01-14 15:06:23","2","141","<machine-learning><feature-selection><bigdata>","2",""
"43978","1","2019-01-14 15:33:33","1","854","<machine-learning><neural-network><training><ai>","3",""
"43979","2","2019-01-14 15:40:12","0","","","",""
"43981","1","2019-01-14 15:50:13","0","17","<deep-learning><optimization><distributed><hardware>","0",""
"43984","2","2019-01-14 16:54:33","1","","","",""
"43985","2","2019-01-14 17:28:29","0","","","",""
"43986","1","2019-01-14 17:30:14","1","151","<machine-learning><scikit-learn><predictive-modeling>","1",""
"43987","2","2019-01-14 17:36:13","0","","","",""
"43990","2","2019-01-14 18:13:01","0","","","",""
"43991","2","2019-01-14 18:21:26","1","","","",""
"43993","1","2019-01-14 18:47:40","0","170","<neural-network><logistic-regression><octave><matrix>","1",""
"43994","2","2019-01-14 19:02:13","2","","","",""
"43995","1","2019-01-14 19:18:03","4","69","<distance><k-nn><metric>","3","1"
"43998","2","2019-01-14 19:47:44","1","","","",""
"44000","2","2019-01-14 20:22:55","1","","","",""
"44003","2","2019-01-14 21:43:27","4","","","",""
"44004","2","2019-01-14 22:40:30","1","","","",""
"44007","2","2019-01-15 02:41:03","0","","","",""
"44008","1","2019-01-15 04:02:26","0","152","<nlp><multiclass-classification>","0","1"
"44009","1","2019-01-15 05:56:45","1","659","<machine-learning><svm><feature-scaling><encoding><k-nn>","1",""
"44011","1","2019-01-15 06:33:28","2","289","<machine-learning><computer-vision><career><linear-algebra>","1",""
"44012","2","2019-01-15 07:00:12","1","","","",""
"44013","2","2019-01-15 07:45:32","1","","","",""
"44015","2","2019-01-15 08:16:05","1","","","",""
"44017","1","2019-01-15 09:27:31","0","73","<neural-network><lstm><training><overfitting><labels>","1","1"
"44022","1","2019-01-15 10:26:42","0","52","<machine-learning><statistics><pca><image-recognition><dimensionality-reduction>","1",""
"44023","2","2019-01-15 10:38:43","0","","","",""
"44024","1","2019-01-15 10:39:59","1","1130","<lstm>","1","1"
"44026","2","2019-01-15 11:04:16","1","","","",""
"44031","1","2019-01-15 12:43:59","1","358","<machine-learning><gan>","1","1"
"44036","1","2019-01-15 13:32:45","0","86","<machine-learning><regression><feature-scaling>","1",""
"44037","1","2019-01-15 13:45:01","1","55","<beginner><tools><methodology>","1",""
"44038","1","2019-01-15 13:45:11","2","89","<classification><cnn><text><learning>","1",""
"44039","2","2019-01-15 14:00:41","1","","","",""
"44040","2","2019-01-15 14:01:28","1","","","",""
"44042","1","2019-01-15 14:33:09","0","53","<feature-scaling>","2",""
"44043","2","2019-01-15 14:54:07","1","","","",""
"44044","2","2019-01-15 15:04:52","1","","","",""
"44045","2","2019-01-15 15:25:10","1","","","",""
"44046","1","2019-01-15 15:43:45","0","20","<machine-learning><statistics><visualization><pca>","1",""
"44047","1","2019-01-15 15:45:58","0","63","<word-embeddings><multilabel-classification>","1",""
"44048","2","2019-01-15 16:07:51","2","","","",""
"44049","1","2019-01-15 16:40:42","0","262","<object-detection><object-recognition>","1",""
"44050","2","2019-01-15 16:59:05","1","","","",""
"44051","2","2019-01-15 17:28:35","0","","","",""
"44052","2","2019-01-15 17:31:39","0","","","",""
"44053","1","2019-01-15 17:41:52","1","26","<nlp>","1",""
"44054","2","2019-01-15 17:55:01","1","","","",""
"44055","1","2019-01-15 17:59:51","0","38","<text>","1",""
"44057","1","2019-01-15 18:41:32","1","156","<python><time-series>","0",""
"44058","2","2019-01-15 18:50:14","3","","","",""
"44059","2","2019-01-15 19:09:59","0","","","",""
"44060","1","2019-01-15 21:19:37","2","371","<machine-learning><deep-learning><keras><scikit-learn>","2",""
"44061","1","2019-01-15 23:24:10","2","55","<predictive-modeling><data><anomaly-detection>","0",""
"44062","2","2019-01-15 23:25:03","0","","","",""
"44064","2","2019-01-16 01:35:54","1","","","",""
"44065","1","2019-01-16 02:09:44","6","3782","<deep-learning><keras><dropout><monte-carlo>","1","1"
"44068","1","2019-01-16 03:25:57","2","61","<generative-models><embeddings><text-generation>","2",""
"44069","2","2019-01-16 03:38:23","13","","","",""
"44070","1","2019-01-16 05:05:29","2","306","<machine-learning><regularization><matrix-factorisation><embeddings>","0","1"
"44071","1","2019-01-16 05:58:02","0","44","<algorithms><math>","2",""
"44072","1","2019-01-16 06:12:30","0","286","<visualization><data><correlation><probability>","2",""
"44074","2","2019-01-16 08:10:37","1","","","",""
"44076","2","2019-01-16 09:15:42","1","","","",""
"44077","2","2019-01-16 09:26:22","1","","","",""
"44078","2","2019-01-16 09:39:01","0","","","",""
"44079","1","2019-01-16 10:35:30","3","88","<machine-learning><linear-regression><optimization>","1",""
"44080","2","2019-01-16 10:37:00","1","","","",""
"44082","1","2019-01-16 10:44:05","3","76","<machine-learning><cnn><convnet><image-classification>","1",""
"44086","2","2019-01-16 12:56:43","0","","","",""
"44087","1","2019-01-16 13:15:55","1","168","<classification><scikit-learn><accuracy>","2",""
"44088","2","2019-01-16 13:31:14","3","","","",""
"44089","1","2019-01-16 14:02:39","0","22","<machine-learning><neural-network><convnet><image-classification><data-augmentation>","1",""
"44090","2","2019-01-16 14:20:56","2","","","",""
"44091","1","2019-01-16 14:41:34","3","545","<neural-network><gradient-descent><loss-function>","2","1"
"44094","1","2019-01-16 15:51:52","0","88","<nlp><word-embeddings>","1",""
"44095","2","2019-01-16 15:54:34","2","","","",""
"44096","1","2019-01-16 16:48:10","2","215","<nlp><data><multilabel-classification>","2","2"
"44097","1","2019-01-16 16:55:52","2","41","<machine-learning><score><collinearity>","2",""
"44098","2","2019-01-16 17:09:37","1","","","",""
"44099","2","2019-01-16 17:18:22","1","","","",""
"44101","1","2019-01-16 17:41:27","1","187","<python><neural-network><tensorflow><accuracy><overfitting>","2",""
"44102","1","2019-01-16 17:48:31","0","15","<machine-learning><neural-network>","1",""
"44103","1","2019-01-16 17:57:37","1","215","<machine-learning><bigdata><image-classification><training><image-recognition>","0",""
"44105","2","2019-01-16 18:04:00","1","","","",""
"44106","2","2019-01-16 18:07:37","2","","","",""
"44108","1","2019-01-16 18:16:04","5","3545","<machine-learning>","2",""
"44109","1","2019-01-16 18:16:48","0","77","<machine-learning><bigdata><sampling><hyperparameter-tuning>","2","1"
"44111","2","2019-01-16 18:36:15","1","","","",""
"44115","1","2019-01-16 18:58:53","3","233","<logistic-regression>","2",""
"44116","2","2019-01-16 19:31:47","2","","","",""
"44119","2","2019-01-16 20:18:53","-1","","","",""
"44122","2","2019-01-16 21:12:10","0","","","",""
"44123","1","2019-01-16 21:26:54","0","42","<parallel><boosting>","1",""
"44124","1","2019-01-16 22:27:53","2","2833","<machine-learning><neural-network><deep-learning><keras><tensorflow>","1",""
"44125","2","2019-01-16 22:40:23","0","","","",""
"44126","1","2019-01-16 22:58:29","3","175","<machine-learning><correlation>","2","1"
"44127","1","2019-01-17 02:11:07","1","124","<clustering><tfidf>","2",""
"44128","2","2019-01-17 03:05:05","1","","","",""
"44129","2","2019-01-17 03:09:21","0","","","",""
"44131","2","2019-01-17 03:47:26","3","","","",""
"44132","2","2019-01-17 04:01:07","0","","","",""
"44133","1","2019-01-17 05:00:14","5","638","<python><computer-vision><similarity><opencv>","2","2"
"44134","2","2019-01-17 06:19:20","4","","","",""
"44135","2","2019-01-17 07:20:03","0","","","",""
"44136","2","2019-01-17 07:43:56","4","","","",""
"44137","1","2019-01-17 08:55:52","0","23","<machine-learning><reinforcement-learning><training><markov-process>","0",""
"44139","1","2019-01-17 09:40:28","3","236","<overfitting><variance><bias>","1",""
"44140","2","2019-01-17 10:12:39","1","","","",""
"44141","1","2019-01-17 10:15:11","0","57","<scikit-learn>","3",""
"44142","2","2019-01-17 10:25:54","3","","","",""
"44143","2","2019-01-17 11:56:17","6","","","",""
"44144","2","2019-01-17 12:04:27","0","","","",""
"44145","2","2019-01-17 12:08:54","3","","","",""
"44146","2","2019-01-17 13:20:38","1","","","",""
"44148","1","2019-01-17 14:11:22","1","91","<deep-learning><reinforcement-learning>","0","1"
"44149","2","2019-01-17 14:15:10","0","","","",""
"44150","1","2019-01-17 14:40:55","1","181","<machine-learning><data-mining><naive-bayes-classifier>","1",""
"44151","1","2019-01-17 14:58:45","1","60","<classification><text-mining><word2vec><gensim>","0","1"
"44152","1","2019-01-17 15:36:53","1","332","<machine-learning><optimization>","0",""
"44154","2","2019-01-17 16:04:24","0","","","",""
"44155","1","2019-01-17 16:30:51","2","94","<python><pandas>","2",""
"44156","1","2019-01-17 16:58:48","1","35","<machine-learning><deep-learning><scikit-learn><data>","0",""
"44157","2","2019-01-17 17:06:35","0","","","",""
"44161","1","2019-01-17 18:55:28","1","55","<logistic-regression>","2",""
"44162","2","2019-01-17 19:03:27","0","","","",""
"44163","1","2019-01-17 19:26:03","1","64","<convnet><image-classification><prediction>","0",""
"44165","2","2019-01-17 20:26:02","3","","","",""
"44166","2","2019-01-17 20:51:15","1","","","",""
"44167","2","2019-01-17 22:16:42","1","","","",""
"44169","1","2019-01-18 01:13:24","1","482","<machine-learning><xgboost><data-science-model><boosting>","1",""
"44171","1","2019-01-18 01:59:16","0","35","<image-classification><image-recognition><reference-request>","0",""
"44176","1","2019-01-18 06:19:47","1","58","<machine-learning><regularization><matrix-factorisation><embeddings>","1",""
"44177","1","2019-01-18 06:34:01","0","326","<keras><tensorflow><lstm><cnn><rnn>","2",""
"44179","1","2019-01-18 07:24:34","0","310","<scikit-learn>","0",""
"44180","1","2019-01-18 08:14:43","2","262","<machine-learning><classification>","3",""
"44182","2","2019-01-18 08:31:19","0","","","",""
"44183","2","2019-01-18 09:08:09","0","","","",""
"44185","2","2019-01-18 09:27:27","1","","","",""
"44188","1","2019-01-18 10:00:06","1","95","<data-mining><statistics>","2",""
"44189","2","2019-01-18 10:06:05","1","","","",""
"44190","1","2019-01-18 10:34:11","1","144","<python><parsing><regex><tokenization>","0","1"
"44191","2","2019-01-18 10:40:53","0","","","",""
"44192","1","2019-01-18 10:52:14","4","3967","<regression><visualization><seaborn>","1","1"
"44193","2","2019-01-18 10:59:58","1","","","",""
"44195","1","2019-01-18 11:19:02","1","25","<machine-learning><time-series><predictive-modeling><preprocessing><forecast>","0",""
"44196","2","2019-01-18 11:23:43","1","","","",""
"44199","1","2019-01-18 12:03:01","1","113","<python><orange><tsne>","0",""
"44201","2","2019-01-18 13:46:12","0","","","",""
"44202","1","2019-01-18 14:09:33","1","80","<text-mining>","1",""
"44203","2","2019-01-18 14:18:46","1","","","",""
"44205","1","2019-01-18 15:08:49","1","838","<nlp><text-mining><word2vec><information-retrieval>","1","1"
"44206","1","2019-01-18 15:16:41","1","200","<machine-learning><neural-network><deep-learning><classification><keras>","2","1"
"44210","2","2019-01-18 17:13:23","1","","","",""
"44211","2","2019-01-18 17:23:00","3","","","",""
"44212","2","2019-01-18 17:48:00","2","","","",""
"44213","1","2019-01-18 18:34:24","0","171","<machine-learning><activation-function>","1",""
"44214","2","2019-01-18 18:43:19","0","","","",""
"44215","1","2019-01-18 18:55:33","1","313","<machine-learning><scikit-learn><nlp><accuracy><sentiment-analysis>","1",""
"44216","2","2019-01-18 19:09:26","2","","","",""
"44217","2","2019-01-18 19:40:48","5","","","",""
"44218","2","2019-01-18 20:00:48","1","","","",""
"44219","1","2019-01-18 20:08:23","2","468","<python><scikit-learn><imbalanced-learn><smotenc>","1","0"
"44220","1","2019-01-18 23:39:21","1","215","<machine-learning><python><classification><text-mining><algorithms>","1",""
"44222","1","2019-01-19 02:31:59","0","254","<python><numpy><gaussian><noise>","1",""
"44223","1","2019-01-19 04:45:03","1","186","<machine-learning-model><data-science-model><model-selection><ensemble-modeling>","1","1"
"44224","1","2019-01-19 08:44:20","3","197","<python><statistics><data><ipython>","2",""
"44225","1","2019-01-19 09:10:36","3","264","<machine-learning><keras><scikit-learn><feature-scaling><labels>","0","2"
"44226","2","2019-01-19 09:31:12","3","","","",""
"44227","2","2019-01-19 09:37:35","0","","","",""
"44228","1","2019-01-19 10:20:12","0","146","<machine-learning-model>","6",""
"44230","2","2019-01-19 11:03:48","0","","","",""
"44231","2","2019-01-19 11:11:28","0","","","",""
"44232","2","2019-01-19 12:20:00","0","","","",""
"44236","1","2019-01-19 13:50:02","0","225","<keras><lstm><preprocessing><feature-scaling>","1",""
"44237","2","2019-01-19 14:21:57","1","","","",""
"44238","2","2019-01-19 15:28:21","2","","","",""
"44239","2","2019-01-19 16:01:52","0","","","",""
"44242","1","2019-01-19 17:02:25","0","44","<machine-learning><feature-extraction><word2vec><text>","1",""
"44243","2","2019-01-19 17:29:17","0","","","",""
"44244","1","2019-01-19 18:06:39","-1","104","<machine-learning><data-science-model>","1",""
"44245","2","2019-01-19 18:28:40","0","","","",""
"44246","1","2019-01-19 18:55:30","1","57","<python><neural-network><tensorflow><convnet>","1",""
"44247","2","2019-01-19 19:22:38","4","","","",""
"44248","1","2019-01-19 19:44:16","0","34","<regression><prediction>","1",""
"44249","1","2019-01-19 19:48:52","1","505","<python><keras><time-series><predictive-modeling><lstm>","1",""
"44251","2","2019-01-19 20:30:29","1","","","",""
"44253","1","2019-01-19 22:14:14","1","167","<dataset><data-cleaning><image-classification><computer-vision><preprocessing>","2",""
"44256","1","2019-01-20 00:26:03","1","123","<machine-learning><nlp><statistics><machine-learning-model>","1","1"
"44257","2","2019-01-20 00:54:13","2","","","",""
"44260","2","2019-01-20 02:27:10","0","","","",""
"44263","1","2019-01-20 03:40:39","0","20","<parameter-estimation><estimators>","0",""
"44264","2","2019-01-20 03:45:11","0","","","",""
"44266","1","2019-01-20 06:51:49","0","166","<machine-learning><scikit-learn><nlp><multiclass-classification><naive-bayes-classifier>","1",""
"44268","1","2019-01-20 07:47:27","1","1310","<cnn>","1","1"
"44270","1","2019-01-20 09:45:14","1","174","<nlp><nltk><tokenization>","1",""
"44271","1","2019-01-20 09:53:07","1","17","<yolo>","0",""
"44272","1","2019-01-20 09:56:13","1","22","<time-series><pca>","0",""
"44273","2","2019-01-20 09:58:19","1","","","",""
"44274","1","2019-01-20 10:04:19","2","336","<machine-learning><lstm><rnn><accuracy><metric>","1",""
"44276","2","2019-01-20 10:24:59","1","","","",""
"44277","1","2019-01-20 10:44:40","1","429","<machine-learning><data-mining><predictive-modeling><data-science-model>","1","1"
"44278","2","2019-01-20 11:04:06","0","","","",""
"44280","1","2019-01-20 11:12:23","0","54","<machine-learning><python><books>","2","1"
"44281","2","2019-01-20 11:26:09","0","","","",""
"44283","1","2019-01-20 11:48:47","0","347","<machine-learning><python><nlp><feature-selection>","1",""
"44288","1","2019-01-20 14:07:24","0","769","<keras><cnn><batch-normalization>","1","0"
